machine_translated_fields,subject_en,spatial_representation_type_en,collection_en,frequency_en,id,jurisdiction_en,keywords_en,license_id_en,maintainer,maintainer_email,metadata_created,metadata_modified,name,org_title_at_publication_en,owner_org_en,formats_en,resource_date_published,resource_size,resource_url,resource_character_set_en,resource_language_en,resource_format_en,resource_related_type_en,resource_related_relationship_en,resource_type_en,resource_data_quality_en,restrictions,spatial,time_period_coverage_end,time_period_coverage_start,title_translated_eng,topic_category_en,dataset_type_en,org_section_en,program_page_url_en
"-","['Nature and Environment', 'Science and Technology']","['-']","Non-Spatial","Not Planned","c1a63ce9-6b76-414b-937e-135fae08cea2","Federal","['Discharge', 'La Salle River', 'flow']","Open Government Licence - Canada","-","aafc.OpenGovernment-Gouvernementouvert.aac@canada.ca","2017-04-20T18:30:13.116Z","2019-10-27T22:00:27.862Z","c1a63ce9-6b76-414b-937e-135fae08cea2","Agriculture and Agri-Food Canada","Agriculture and Agri-Food Canada","['CSV', 'HTML']","['-']","['-']","['https://od-do.agr.gc.ca/os-so/ODI-2017-00959-05OG008_Discharge_Décharge_1990_2013.csv', 'https://od-do.agr.gc.ca/os-so/ODI-2017-00959-RAPIIHydroLogicalModelDischargeEn.html', 'https://od-do.agr.gc.ca/os-so/ODI-2017-00959-RAPIIHydroLogicalModelDischargeFr.html']","['-', 'UTF-8']","['English', 'French']","['CSV', 'HTML']","['-']","['-']","['Dataset', 'Specification']","['-']","unrestricted","-","2013-12-31 00:00:00","1990-01-01 00:00:00","La Salle River Near Elie 05OG008 Daily Discharge 1990 - 2013","Open Data","-","http://www.agr.gc.ca/eng/science-and-innovation/?id=1360882179814"
"-","['Nature and Environment']","['Text Table', 'Vector']","Open Maps","Unknown","c20d97e7-60d8-4df8-8611-4d499a796493","Federal","['Drainage', 'Hydrology', 'Inland waters', 'Water', 'Watersheds', 'Western provinces']","Open Government Licence - Canada","-","Agri-Geomatics-Agrog@agr.gc.ca","2016-09-25T09:35:58.170Z","2023-04-08T14:00:32.336Z","c20d97e7-60d8-4df8-8611-4d499a796493","Agriculture and Agri-Food Canada","Agriculture and Agri-Food Canada","['ESRI REST', 'FGDB/GDB', 'GEOJSON', 'PDF', 'WMS']","['-']","['-']","['https://agriculture.canada.ca/atlas/data_donnees/watersheds2013/data_donnees/fgdb/', 'https://agriculture.canada.ca/atlas/data_donnees/watersheds2013/data_donnees/geojson/', 'https://agriculture.canada.ca/atlas/data_donnees/watersheds2013/supportdocument_documentdesupport/en/ISO_19131_AAFC_Watersheds_Project_2013_Data_Product_Specification.pdf', 'https://agriculture.canada.ca/atlas/data_donnees/watersheds2013/supportdocument_documentdesupport/fr/Projet_des_bassins_hydrographiques_d_AAC_2013_Specifications_de_contenu_informationnel_ISO_19131.pdf', 'https://www.arcgis.com/home/item.html?id=0898ad2a7629433ebe4e2feaed4f6a1d', 'https://www.arcgis.com/home/item.html?id=9c2e6ea87692432c8e66c4332704a17f', 'https://www5.agr.gc.ca/atlas/rest/services/mapservices/aafc_watershed_2013/MapServer', 'https://www5.agr.gc.ca/atlas/rest/services/servicesdecarte/aac_bassin_hydrographique_2013/MapServer', 'https://www5.agr.gc.ca/atlas/services/mapservices/aafc_watershed_2013/MapServer/WMSServer?request=GetCapabilities&service=WMS', 'https://www5.agr.gc.ca/atlas/services/servicesdecarte/aac_bassin_hydrographique_2013/MapServer/WMSServer?request=GetCapabilities&service=WMS']","['-']","['English', 'French']","['ESRI REST', 'FGDB/GDB', 'GEOJSON', 'PDF', 'WMS']","['-']","['-']","['Dataset', 'Guide', 'Web Service']","['-']","unrestricted","{""type"": ""Polygon"", ""coordinates"": [[[-124.0, 45.0], [-90.0, 45.0], [-90.0, 61.0], [-124.0, 61.0], [-124.0, 45.0]]]}","-","2013-01-01 00:00:00","AAFC Watershed Project - 2013","Inland Waters","Open Data","-","-"
"-","['Nature and Environment', 'Science and Technology']","['Vector']","Open Maps","Not Planned","c2dc35db-9360-4af9-8997-2364711af5ca","Federal","['Ecology', 'Environment', 'Terrestrial ecosystems']","Open Government Licence - Canada","-","aafc.cansis-siscan.aac@agr.gc.ca","2017-04-13T16:25:13.362Z","2024-09-10T20:10:19.187Z","c2dc35db-9360-4af9-8997-2364711af5ca","Agriculture and Agri-Food Canada","Agriculture and Agri-Food Canada","['ESRI REST', 'FGDB/GDB', 'GEOJSON', 'PDF']","['-']","['-']","['https://agriculture.canada.ca/atlas/data_donnees/nationalEcologicalFramework/data_donnees/fgdb/ez/nef_ecozone_soil_dev.gdb.zip', 'https://agriculture.canada.ca/atlas/data_donnees/nationalEcologicalFramework/data_donnees/geoJSON/ez/nef_ecozone_soil_dev.geojson', 'https://agriculture.canada.ca/atlas/data_donnees/nationalEcologicalFramework/supportdocument_documentdesupport/en/ISO_19131_National_Ecological_Framework_for_Canada_Data_Product_Specification.pdf', 'https://agriculture.canada.ca/atlas/data_donnees/nationalEcologicalFramework/supportdocument_documentdesupport/fr/Cadre_ecologique_national_pour_le_Canada_ISO_19131.pdf', 'https://agriculture.canada.ca/atlas/rest/services/mapservices/aafc_national_ecological_framework_of_canada/MapServer/48', 'https://agriculture.canada.ca/atlas/rest/services/servicesdecarte/aac_cadre_ecologique_national_pour_le_canada/MapServer/48']","['-']","['English', 'French']","['ESRI REST', 'FGDB/GDB', 'GEOJSON', 'PDF']","['-']","['-']","['Dataset', 'Guide', 'Web Service']","['-']","unrestricted","{""type"": ""Polygon"", ""coordinates"": [[[-132.0, 36.0], [-52.0, 36.0], [-52.0, 90.0], [-132.0, 90.0], [-132.0, 36.0]]]}","1999-01-01 00:00:00","1991-01-01 00:00:00","Soil Development by Ecozone","Biota","Open Data","-","-"
"-","['Nature and Environment']","['Vector']","Open Maps","Daily","c42ebfac-1af2-4e62-a15f-b36c35d634c9","Federal","['Surface water', 'Water supply']","Open Government Licence - Canada","-","Agri-Geomatics-Agrog@agr.gc.ca","2018-03-07T16:00:14.916Z","2025-01-24T21:40:11.522Z","c42ebfac-1af2-4e62-a15f-b36c35d634c9","Agriculture and Agri-Food Canada","Agriculture and Agri-Food Canada","['ESRI REST', 'PDF']","['-']","['-']","['https://agriculture.canada.ca/atlas/data_donnees/northAmericaSurfaceWaterValues/supportdocument_documentdesupport/en/ISO_19131_North_America_Surface_Water_Values_-_Data_Product_Specification.pdf', 'https://agriculture.canada.ca/atlas/data_donnees/northAmericaSurfaceWaterValues/supportdocument_documentdesupport/fr/Valeurs_relatives_aux_eaux_de_surface_de_l_Amerique_du_Nord_-_SPC.pdf', 'https://services.arcgis.com/lGOekm0RsNxYnT3j/ArcGIS/rest/services/Hydrometric_Stations/FeatureServer/0']","['-']","['English', 'French']","['ESRI REST', 'PDF']","['-']","['-']","['Guide', 'Web Service']","['-']","unrestricted","{""type"": ""Polygon"", ""coordinates"": [[[-141.003, 41.6755], [-52.6174, 41.6755], [-52.6174, 83.1139], [-141.003, 83.1139], [-141.003, 41.6755]]]}","-","2017-01-01 00:00:00","North America Surface Water Values","Environment,Inland Waters","Open Data","-","-"
"-","['Form Descriptors']","['Text Table']","Open Maps","Not Planned","c495dc2b-6988-4d1f-a6a4-6db4ac14c311","Federal","['Topography']","Open Government Licence - Canada","-","agri-geomatics-agrog@agr.gc.ca","2016-09-25T10:05:13.869Z","2023-02-15T17:21:00.201Z","c495dc2b-6988-4d1f-a6a4-6db4ac14c311","Agriculture and Agri-Food Canada","Agriculture and Agri-Food Canada","['PDF', 'TXT', 'ZIP']","['-']","['-']","['https://agriculture.canada.ca/atlas/data_donnees/skInfrastructureFloodMapping/data_donnees/las/', 'https://agriculture.canada.ca/atlas/data_donnees/skInfrastructureFloodMapping/supportdocument_documentdesupport/en/2013-1820-1740-Sask%20Dams-LiDAR.txt', 'https://agriculture.canada.ca/atlas/data_donnees/skInfrastructureFloodMapping/supportdocument_documentdesupport/en/AAFC_Survey_Report.pdf', 'https://agriculture.canada.ca/atlas/data_donnees/skInfrastructureFloodMapping/supportdocument_documentdesupport/en/ISO_19131_AAFC_Infrastructure_Flood_Mapping_in_Saskatchewan_Data_Product_Specification.pdf', 'https://agriculture.canada.ca/atlas/data_donnees/skInfrastructureFloodMapping/supportdocument_documentdesupport/en/LiDAR_Spring2012.pdf', 'https://agriculture.canada.ca/atlas/data_donnees/skInfrastructureFloodMapping/supportdocument_documentdesupport/fr/Cartographie_des_risques_dinondation_des_infrastructures_dAAC_en_Saskatchewan_ISO_19131.pdf']","['-']","['English', 'French']","['PDF', 'TXT', 'ZIP']","['-']","['-']","['Dataset', 'Guide']","['-']","unrestricted","{""type"": ""Polygon"", ""coordinates"": [[[-110.0, 49.0], [-104.0, 49.0], [-104.0, 50.0], [-110.0, 50.0], [-110.0, 49.0]]]}","2013-01-01 00:00:00","2008-01-01 00:00:00","AAFC Infrastructure Flood Mapping in Saskatchewan - LASer (LAS) Files","Elevation","Open Data","-","-"
"-","['Nature and Environment', 'Science and Technology']","['Vector']","Open Maps","Not Planned","c59b0094-0efa-4544-91eb-80454f4d65fd","Federal","['Ecology', 'Environment', 'Terrestrial ecosystems']","Open Government Licence - Canada","-","aafc.cansis-siscan.aac@agr.gc.ca","2017-04-25T21:25:02.559Z","2024-09-10T19:37:54.407Z","c59b0094-0efa-4544-91eb-80454f4d65fd","Agriculture and Agri-Food Canada","Agriculture and Agri-Food Canada","['ESRI REST', 'FGDB/GDB', 'GEOJSON', 'PDF']","['-']","['-']","['https://agriculture.canada.ca/atlas/data_donnees/nationalEcologicalFramework/data_donnees/fgdb/er/nef_ecoreg_land_wtr_area.gdb.zip', 'https://agriculture.canada.ca/atlas/data_donnees/nationalEcologicalFramework/data_donnees/geoJSON/er/nef_ecoreg_land_wtr_area.geojson', 'https://agriculture.canada.ca/atlas/data_donnees/nationalEcologicalFramework/supportdocument_documentdesupport/en/ISO_19131_National_Ecological_Framework_for_Canada_Data_Product_Specification.pdf', 'https://agriculture.canada.ca/atlas/data_donnees/nationalEcologicalFramework/supportdocument_documentdesupport/fr/Cadre_ecologique_national_pour_le_Canada_ISO_19131.pdf', 'https://agriculture.canada.ca/atlas/rest/services/mapservices/aafc_national_ecological_framework_of_canada/MapServer/16', 'https://agriculture.canada.ca/atlas/rest/services/servicesdecarte/aac_cadre_ecologique_national_pour_le_canada/MapServer/16']","['-']","['English', 'French']","['ESRI REST', 'FGDB/GDB', 'GEOJSON', 'PDF']","['-']","['-']","['Dataset', 'Guide', 'Web Service']","['-']","unrestricted","{""type"": ""Polygon"", ""coordinates"": [[[-132.0, 36.0], [-52.0, 36.0], [-52.0, 90.0], [-132.0, 90.0], [-132.0, 36.0]]]}","1999-01-01 00:00:00","1991-01-01 00:00:00","Total Land and Water Area by Ecoregion","Biota","Open Data","-","-"
"-","['Form Descriptors']","['Vector']","Open Maps","Not Planned","c5c70856-f536-4572-bf9a-21bd8a2a1699","Federal","['Aerial photography', 'Hydrography', 'Topography', 'Watersheds']","Open Government Licence - Canada","-","agri-geomatics-agrog@agr.gc.ca","2016-09-25T10:18:59.710Z","2023-02-23T14:25:39.083Z","c5c70856-f536-4572-bf9a-21bd8a2a1699","Agriculture and Agri-Food Canada","Agriculture and Agri-Food Canada","['ESRI REST', 'FGDB/GDB', 'GEOJSON', 'PDF', 'WMS']","['-']","['-']","['https://agriculture.canada.ca/atlas/data_donnees/skQuappelleLakes/data_donnees/fgdb/SK_QUAPPELLE_SPOT_HGHT_PT.gdb.zip', 'https://agriculture.canada.ca/atlas/data_donnees/skQuappelleLakes/data_donnees/geojson/SK_QUAPPELLE_SPOT_HGHT_PT.zip', 'https://agriculture.canada.ca/atlas/data_donnees/skQuappelleLakes/supportdocument_documentdesupport/en/ISO_19131_QuAppelle_Valley_Lakes_system_Topography_and_Imagery_2008_Data_Product_Specifications.pdf', 'https://agriculture.canada.ca/atlas/data_donnees/skQuappelleLakes/supportdocument_documentdesupport/fr/Reseau_de_lacs_de_la_vallee_de_la_QuAppelle_Topographie_et_imagerie_2008_ISO_19131.pdf', 'https://agriculture.canada.ca/atlas/rest/services/mapservices/aafc_sk_qu_appelle_lakes_topography/MapServer/3', 'https://agriculture.canada.ca/atlas/rest/services/servicesdecarte/aac_sk_lacs_de_la_qu_appelle_topographie/MapServer/3', 'https://agriculture.canada.ca/atlas/services/mapservices/aafc_sk_qu_appelle_lakes_topography/MapServer/WMSServer?request=GetCapabilities&service=WMS&layers=0&legend_format=image/png&feature_info_type=text/html', 'https://agriculture.canada.ca/atlas/services/servicesdecarte/aac_sk_lacs_de_la_qu_appelle_topographie/MapServer/WMSServer?request=GetCapabilities&service=WMS&layers=0&legend_format=image/png&feature_info_type=text/html']","['-']","['English', 'French']","['ESRI REST', 'FGDB/GDB', 'GEOJSON', 'PDF', 'WMS']","['-']","['-']","['Dataset', 'Guide', 'Web Service']","['-']","unrestricted","{""type"": ""Polygon"", ""coordinates"": [[[-110.0, 49.0], [-101.0, 49.0], [-101.0, 51.0], [-110.0, 51.0], [-110.0, 49.0]]]}","2008-01-01 00:00:00","2008-01-01 00:00:00","Qu’Appelle Valley Lakes system – Spot Height Points 2008","Elevation","Open Data","-","-"
"-","['Nature and Environment']","['Vector']","Open Maps","Unknown","c5e9e5c4-aa04-461e-9751-f8b74691f481","Federal","['Drainage', 'Hydrology', 'Inland waters', 'Water', 'Watersheds', 'Western provinces']","Open Government Licence - Canada","-","Agri-Geomatics-Agrog@agr.gc.ca","2016-09-25T10:20:33.241Z","2023-04-08T14:01:01.254Z","c5e9e5c4-aa04-461e-9751-f8b74691f481","Agriculture and Agri-Food Canada","Agriculture and Agri-Food Canada","['ESRI REST', 'FGDB/GDB', 'GEOJSON', 'PDF', 'WMS']","['-']","['-']","['https://agriculture.canada.ca/atlas/data_donnees/watersheds2013/data_donnees/fgdb/HYD_AAFC_GAUGING_STN_NETWORK_FGDB.zip', 'https://agriculture.canada.ca/atlas/data_donnees/watersheds2013/data_donnees/geojson/HYD_AAFC_GAUGING_STN_NETWORK.zip', 'https://agriculture.canada.ca/atlas/data_donnees/watersheds2013/supportdocument_documentdesupport/en/ISO_19131_AAFC_Watersheds_Project_2013_Data_Product_Specification.pdf', 'https://agriculture.canada.ca/atlas/data_donnees/watersheds2013/supportdocument_documentdesupport/fr/Projet_des_bassins_hydrographiques_d_AAC_2013_Specifications_de_contenu_informationnel_ISO_19131.pdf', 'https://agriculture.canada.ca/atlas/rest/services/mapservices/aafc_watershed_2013/MapServer/1', 'https://agriculture.canada.ca/atlas/rest/services/servicesdecarte/aac_bassin_hydrographique_2013/MapServer/1', 'https://agriculture.canada.ca/atlas/services/mapservices/aafc_watershed_2013/MapServer/WMSServer?request=GetCapabilities&service=WMS&layers=13&legend_format=image/png&feature_info_type=text/html', 'https://agriculture.canada.ca/atlas/services/servicesdecarte/aac_bassin_hydrographique_2013/MapServer/WMSServer?request=GetCapabilities&service=WMS&layers=13&legend_format=image/png&feature_info_type=text/html']","['-']","['English', 'French']","['ESRI REST', 'FGDB/GDB', 'GEOJSON', 'PDF', 'WMS']","['-']","['-']","['Dataset', 'Guide', 'Web Service']","['-']","unrestricted","{""type"": ""Polygon"", ""coordinates"": [[[-124.0, 45.0], [-90.0, 45.0], [-90.0, 61.0], [-124.0, 61.0], [-124.0, 45.0]]]}","-","2013-01-01 00:00:00","Hydrometric Gauging Station Network of the AAFC Watersheds project - 2013","Inland Waters","Open Data","-","-"
"-","['Nature and Environment', 'Science and Technology']","['Grid', 'Vector']","Open Maps","As Needed","c62d2fa0-d3bc-4686-9e21-e1fbc6c56950","Federal","['Agriculture', 'Crops', 'DNM', 'Farmlands', 'Precipitation', 'Soil Moisture', 'Temperature', 'VSMB', 'agclimate']","Open Government Licence - Canada","-","agri-geomatics-agrog@agr.gc.ca","2021-12-02T16:00:17.906Z","2024-08-28T15:40:50.026Z","c62d2fa0-d3bc-4686-9e21-e1fbc6c56950","Agriculture and Agri-Food Canada","Agriculture and Agri-Food Canada","['ESRI REST', 'HTML', 'PDF', 'TIFF', 'WMS']","['-']","['-']","['https://agriculture.canada.ca/atlas/agclimate', 'https://agriculture.canada.ca/atlas/agclimate?lang=fr&', 'https://agriculture.canada.ca/atlas/data_donnees/agClimate/data_donnees/tif/vsmb/dnm/', 'https://agriculture.canada.ca/atlas/data_donnees/agClimate/supportdocument_documentdesupport/en/ISO_19131_AgClimate_-_Data_Product_Specification.pdf', 'https://agriculture.canada.ca/atlas/data_donnees/agClimate/supportdocument_documentdesupport/en/Using%20AAFC%20Climate%20Services.pdf', 'https://agriculture.canada.ca/atlas/data_donnees/agClimate/supportdocument_documentdesupport/fr/Donnees_agroclimat_-_SPC.pdf', ""https://agriculture.canada.ca/atlas/data_donnees/agClimate/supportdocument_documentdesupport/fr/Utilisation%20des%20services%20climatologiques%20d'AAC.pdf"", 'https://agriculture.canada.ca/atlas/rest/services/app_agclimate_agclimat/agclimate_pdi/ImageServer', 'https://agriculture.canada.ca/atlas/services/app_agclimate_agclimat/agclimate_pdi/ImageServer/WMSServer?request=GetCapabilities&service=WMS']","['-']","['English', 'French', 'No linguistic content; Not applicable']","['ESRI REST', 'HTML', 'PDF', 'TIFF', 'WMS']","['-']","['-']","['Application', 'Dataset', 'Guide', 'Web Service']","['-']","unrestricted","{""type"": ""Polygon"", ""coordinates"": [[[-132.0, 36.0], [-52.0, 36.0], [-52.0, 90.0], [-132.0, 90.0], [-132.0, 36.0]]]}","-","2012-09-03 00:00:00","Difference from Normal Soil Moisture (mm)","Climatology Meteorology Atmosphere","Open Data","-","-"
"-","['Agriculture']","['-']","Non-Spatial","Monthly","c64bf9ec-d142-4b7f-930a-a41ad9451bb4","Federal","['eggs', 'poultry', 'stocks', 'storage']","Open Government Licence - Canada","-","pascal.blais@agr.gc.ca","2024-10-16T20:30:39.409Z","2024-10-16T20:30:39.409Z","c64bf9ec-d142-4b7f-930a-a41ad9451bb4","Agriculture and Agri-Food Canada","Agriculture and Agri-Food Canada","['CSV', 'HTML', 'JSON', 'XML']","['2024-10-08']","['-']","['https://od-do.agr.gc.ca/PoultryEggStorageChangeLogEn.html', 'https://od-do.agr.gc.ca/PoultryEggStorageDictionaryEn.html', 'https://od-do.agr.gc.ca/PoultryEggStorage_StockageVolaillesOeufs.csv', 'https://od-do.agr.gc.ca/PoultryEggStorage_StockageVolaillesOeufs.json', 'https://od-do.agr.gc.ca/PoultryEggStorage_StockageVolaillesOeufs.xml', 'https://od-do.agr.gc.ca/StockageVolaillesOeufsDictionnaireFr.html', 'https://od-do.agr.gc.ca/StockageVolaillesOeufsJournalFr.html']","['-']","['English', 'French']","['CSV', 'HTML', 'JSON', 'XML']","['-']","['-']","['Dataset', 'Specification', 'Terminology']","['-']","unrestricted","-","-","-","Poultry and egg products in storage","Open Data","Sector Development and Analysis Directorate","https://agriculture.canada.ca/en/sector/animal-industry/poultry-egg-market-information/storage-stocks"
"-","['Nature and Environment', 'Science and Technology']","['Vector']","Open Maps","Not Planned","c69fa081-82e4-45ec-8c1a-3c15c4cdac8d","Federal","['Ecology', 'Environment', 'Terrestrial ecosystems']","Open Government Licence - Canada","-","aafc.cansis-siscan.aac@agr.gc.ca","2017-04-26T15:35:29.514Z","2024-09-10T20:10:47.907Z","c69fa081-82e4-45ec-8c1a-3c15c4cdac8d","Agriculture and Agri-Food Canada","Agriculture and Agri-Food Canada","['ESRI REST', 'FGDB/GDB', 'GEOJSON', 'PDF']","['-']","['-']","['https://agriculture.canada.ca/atlas/data_donnees/nationalEcologicalFramework/data_donnees/fgdb/ez/nef_ecozone_permafrost.gdb.zip', 'https://agriculture.canada.ca/atlas/data_donnees/nationalEcologicalFramework/data_donnees/geoJSON/ez/nef_ecozone_permafrost.geojson', 'https://agriculture.canada.ca/atlas/data_donnees/nationalEcologicalFramework/supportdocument_documentdesupport/en/ISO_19131_National_Ecological_Framework_for_Canada_Data_Product_Specification.pdf', 'https://agriculture.canada.ca/atlas/data_donnees/nationalEcologicalFramework/supportdocument_documentdesupport/fr/Cadre_ecologique_national_pour_le_Canada_ISO_19131.pdf', 'https://agriculture.canada.ca/atlas/rest/services/mapservices/aafc_national_ecological_framework_of_canada/MapServer/46', 'https://agriculture.canada.ca/atlas/rest/services/servicesdecarte/aac_cadre_ecologique_national_pour_le_canada/MapServer/46']","['-']","['English', 'French']","['ESRI REST', 'FGDB/GDB', 'GEOJSON', 'PDF']","['-']","['-']","['Dataset', 'Guide', 'Web Service']","['-']","unrestricted","{""type"": ""Polygon"", ""coordinates"": [[[-132.0, 36.0], [-52.0, 36.0], [-52.0, 90.0], [-132.0, 90.0], [-132.0, 36.0]]]}","1999-01-01 00:00:00","1991-01-01 00:00:00","Permafrost by Ecozone","Biota","Open Data","-","-"
"-","['Society and Culture']","['Vector']","Open Maps","Not Planned","c6c48391-fd2f-4d8a-93c8-eb74f58a859b","Federal","['Population', 'Rural communities', 'Urban communities']","Open Government Licence - Canada","-","agri-geomatics-agrog@agr.gc.ca","2020-01-06T18:15:17.289Z","2023-02-23T16:25:14.883Z","c6c48391-fd2f-4d8a-93c8-eb74f58a859b","Agriculture and Agri-Food Canada","Agriculture and Agri-Food Canada","['ESRI REST', 'FGDB/GDB', 'GEOJSON', 'PDF', 'SHP']","['-']","['-']","['https://agriculture.canada.ca/atlas/data_donnees/griddedPopulationCanada10km/data_donnees/fgdb/griddedPopulationCanada10km_fgdb.zip', 'https://agriculture.canada.ca/atlas/data_donnees/griddedPopulationCanada10km/data_donnees/geoJSON/griddedPopulationCanada10km_2011.geojson', 'https://agriculture.canada.ca/atlas/data_donnees/griddedPopulationCanada10km/data_donnees/geoJSON/griddedPopulationCanada10km_2016.geojson', 'https://agriculture.canada.ca/atlas/data_donnees/griddedPopulationCanada10km/data_donnees/shp/griddedPopulationCanada10km_2011_shp.zip', 'https://agriculture.canada.ca/atlas/data_donnees/griddedPopulationCanada10km/data_donnees/shp/griddedPopulationCanada10km_2016_shp.zip', 'https://agriculture.canada.ca/atlas/data_donnees/griddedPopulationCanada10km/supportdocument_documentdesupport/en/ISO_19131_Population_of_Canada_10km_Gridded.pdf', 'https://agriculture.canada.ca/atlas/data_donnees/griddedPopulationCanada10km/supportdocument_documentdesupport/fr/Population_du_Canada_mailles_de_10_km_-_SPC_ISO_19131.pdf', 'https://services.arcgis.com/lGOekm0RsNxYnT3j/arcgis/rest/services/Populations_du_Canada_en_2011__mailles_de_10_km/FeatureServer', 'https://services.arcgis.com/lGOekm0RsNxYnT3j/arcgis/rest/services/Populations_du_Canada_en_2016__mailles_de_10_km/FeatureServer', 'https://services.arcgis.com/lGOekm0RsNxYnT3j/arcgis/rest/services/Populations_of_Canada_2011__10km_Gridded/FeatureServer', 'https://services.arcgis.com/lGOekm0RsNxYnT3j/arcgis/rest/services/Populations_of_Canada_2016__10km_Gridded/FeatureServer']","['-']","['English', 'French', 'No linguistic content; Not applicable']","['ESRI REST', 'FGDB/GDB', 'GEOJSON', 'PDF', 'SHP']","['-']","['-']","['Dataset', 'Guide', 'Web Service']","['-']","unrestricted","{""type"": ""Polygon"", ""coordinates"": [[[-132.0, 36.0], [-52.0, 36.0], [-52.0, 90.0], [-132.0, 90.0], [-132.0, 36.0]]]}","2016-01-01 00:00:00","2011-01-01 00:00:00","Population of Canada, 10km Gridded","Society","Open Data","-","-"
"-","['Agriculture']","['Vector']","Open Maps","Not Planned","c72355b0-cbe9-4058-9c08-0c02a3aeca4a","Federal","['Agriculture']","Open Government Licence - Canada","-","agri-geomatics-agrog@agr.gc.ca","2016-09-25T10:34:14.759Z","2023-02-23T14:25:48.217Z","c72355b0-cbe9-4058-9c08-0c02a3aeca4a","Agriculture and Agri-Food Canada","Agriculture and Agri-Food Canada","['FGDB/GDB', 'GEOJSON', 'PDF']","['-']","['-']","['https://agriculture.canada.ca/atlas/data_donnees/avhrrLandcover/data_donnees/fgdb/avhrr_ag_extent_gdb.zip', 'https://agriculture.canada.ca/atlas/data_donnees/avhrrLandcover/data_donnees/geoJSON/avhrr_ag_extent_geojson.geojson', 'https://agriculture.canada.ca/atlas/data_donnees/avhrrLandcover/supportdocument_documentdesupport/en/ISO_19131_Canada_Landcover_-_Derived_from_AVHRR_Data_Product_Specifications.pdf', 'https://agriculture.canada.ca/atlas/data_donnees/avhrrLandcover/supportdocument_documentdesupport/fr/Couverture_terrestre_du_Canada_selon_les_donnees_ISO_19131.pdf']","['-']","['English', 'French']","['FGDB/GDB', 'GEOJSON', 'PDF']","['-']","['-']","['Dataset', 'Guide']","['-']","unrestricted","{""type"": ""Polygon"", ""coordinates"": [[[-132.0, 36.0], [-52.0, 36.0], [-52.0, 90.0], [-132.0, 90.0], [-132.0, 36.0]]]}","1991-01-01 00:00:00","1988-01-01 00:00:00","Canadian Agricultural Extents derived from Advanced Very High Resolution Radiometer (AVHRR)","Farming","Open Data","-","-"
"-","['Nature and Environment', 'Science and Technology']","['Grid', 'Vector']","Open Maps","As Needed","c7b40829-bacb-4f67-a19b-e090b3d32992","Federal","['Agriculture', 'Crops', 'Farmlands', 'GD', 'Precipitation', 'Temperature', 'agclimate']","Open Government Licence - Canada","-","agri-geomatics-agrog@agr.gc.ca","2018-07-18T17:45:37.316Z","2024-09-10T20:10:32.242Z","c7b40829-bacb-4f67-a19b-e090b3d32992","Agriculture and Agri-Food Canada","Agriculture and Agri-Food Canada","['ESRI REST', 'GeoTIF', 'HTML', 'PDF', 'WMS']","['-']","['-']","['https://agriculture.canada.ca/atlas/agclimat', 'https://agriculture.canada.ca/atlas/agclimate', 'https://agriculture.canada.ca/atlas/data_donnees/agClimate/data_donnees/tif/gd/', 'https://agriculture.canada.ca/atlas/data_donnees/agClimate/supportdocument_documentdesupport/en/ISO_19131_AgClimate_-_Data_Product_Specification.pdf', 'https://agriculture.canada.ca/atlas/data_donnees/agClimate/supportdocument_documentdesupport/en/Using%20AAFC%20Climate%20Services.pdf', 'https://agriculture.canada.ca/atlas/data_donnees/agClimate/supportdocument_documentdesupport/fr/Donnees_agroclimat_-_SPC.pdf', ""https://agriculture.canada.ca/atlas/data_donnees/agClimate/supportdocument_documentdesupport/fr/Utilisation%20des%20services%20climatologiques%20d'AAC.pdf"", 'https://agriculture.canada.ca/atlas/rest/services/app_agclimate_agclimat/agclimate_gd/ImageServer', 'https://agriculture.canada.ca/atlas/services/app_agclimate_agclimat/agclimate_gd/ImageServer/WMSServer?request=GetCapabilities&service=WMS']","['-']","['English', 'French', 'No linguistic content; Not applicable']","['ESRI REST', 'GeoTIF', 'HTML', 'PDF', 'WMS']","['-']","['-']","['Application', 'Dataset', 'Guide', 'Web Service']","['-']","unrestricted","{""type"": ""Polygon"", ""coordinates"": [[[-132.0, 36.0], [-52.0, 36.0], [-52.0, 90.0], [-132.0, 90.0], [-132.0, 36.0]]]}","-","2012-09-03 00:00:00","Growing Degree Days","Climatology Meteorology Atmosphere","Open Data","-","-"
